source_set,dataset,folder_name,attack_type,attack_family,mode,mode_inferred,model_norm,poison_rate,train_param_value,test_param_type,test_param_value,target_label,poison_seed,delta,eps,f,upgd_steps,upgd_steps_multiplier,alpha,cover_rate,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
new,cifar10,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,all-to-one,False,vgg,0.05,6.0,test_eps,6.0,0,2333,,6.0,,100.0,5.0,,,0.3335802832452357,0.18562139950396794,0.909687,0.9994439037953566,1.163762092590332,False,,
baseline,cifar10,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,unknown,True,vgg,0.05,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.4191864007537688,0.2402044424778903,0.900625,0.885305157792298,2.537144899368286,False,,
new,cifar10,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,all-to-one,False,vgg,0.05,8.0,test_eps,8.0,0,2333,,8.0,,100.0,5.0,,,0.1610496384872081,0.10970255335891232,0.997031,0.9998609759488392,1.623942255973816,False,,
baseline,cifar10,upgd_0.050_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,unknown,True,vgg,0.05,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.6096749422632795,0.36739511840982164,0.907656,0.9029612122897261,5.646359920501709,True,,
new,cifar10,upgd_0.050_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,all-to-one,False,vgg,0.05,10.0,test_eps,10.0,0,2333,,10.0,,100.0,5.0,,,0.2290222742596969,0.12762574381059144,0.995781,1.0,2.901925802230835,False,,
baseline,cifar10,upgd_0.050_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,unknown,True,vgg,0.05,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.5385788043478261,0.3362848121671873,0.890781,0.9528708466564716,3.2674851417541504,True,,
new,cifar10,upgd_0.050_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,all-to-one,False,vgg,0.05,12.0,test_eps,12.0,0,2333,,12.0,,100.0,5.0,,,0.149374035520645,0.1303764415554861,0.995781,1.0,2.4226911067962646,True,,
baseline,cifar10,upgd_0.050_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,unknown,True,vgg,0.05,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.45081055790960445,0.25335844641353755,0.910156,0.9842902822188239,4.247111797332764,False,,
new,cifar10,upgd_0.050_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,all-to-one,False,vgg,0.05,16.0,test_eps,16.0,0,2333,,16.0,,100.0,5.0,,,0.15880676091338797,0.09438793458734862,1.0,1.0,2.2901227474212646,True,,
baseline,cifar10,upgd_0.050_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,unknown,True,vgg,0.05,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.5682365064825252,0.32214115558689616,0.936719,0.9865146670373974,2.2661356925964355,True,,
new,cifar10,upgd_0.050_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,all-to-one,False,vgg,0.05,20.0,test_eps,20.0,0,2333,,20.0,,100.0,5.0,,,0.11607092833310173,0.11950203245779112,1.0,1.0,7.747079372406006,True,,
baseline,cifar10,upgd_0.050_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,unknown,True,vgg,0.05,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.43206729395987187,0.2731326951108899,0.943906,0.9977756151814264,11.191808700561523,True,,
new,cifar10,upgd_0.050_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_cifar10,upgd,upgd,all-to-one,False,vgg,0.05,24.0,test_eps,24.0,0,2333,,24.0,,100.0,5.0,,,0.30335341217155576,0.16786511316954078,0.999844,1.0,4.1146979331970215,True,,
baseline,mnistm,SIG_0.005_delta=4_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.005,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.9312291666666667,0.5705622937249268,0.002094,0.0016750418760469012,4.502109050750732,False,,
new,mnistm,SIG_0.005_delta=4_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.005,4.0,test_delta,4.0,2,2333,4.0,,6.0,,,,,0.9312812500000001,0.5612903356075768,0.001815,0.002233389168062535,2.230335235595703,False,,
baseline,mnistm,SIG_0.005_delta=12_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.005,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.8911819852941176,0.5866995927289503,0.001117,0.002372975991066443,1.150768518447876,False,,
new,mnistm,SIG_0.005_delta=12_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.005,12.0,test_delta,12.0,2,2333,12.0,,6.0,,,,,0.9360625,0.5980255348787977,0.000838,0.002233389168062535,1.385177731513977,False,,
baseline,mnistm,SIG_0.005_delta=20_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.005,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.92375,0.5771146597641679,0.001117,0.0016750418760469012,2.178793430328369,False,,
new,mnistm,SIG_0.005_delta=20_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.005,20.0,test_delta,20.0,2,2333,20.0,,6.0,,,,,0.8022683097652081,0.5451874124456771,0.839336,0.5231714126186487,1.4679747819900513,False,,
baseline,mnistm,SIG_0.005_delta=28_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.005,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.92434375,0.5750277683503293,0.001815,0.0020938023450586263,3.795034408569336,False,,
new,mnistm,SIG_0.005_delta=28_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.005,28.0,test_delta,28.0,2,2333,28.0,,6.0,,,,,0.6717158944658945,0.4091508147978482,0.981993,0.759212730318258,3.047332525253296,True,,
baseline,mnistm,SIG_0.005_delta=36_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.005,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.9335625,0.5897298863766548,0.000838,0.0013958682300390843,3.7144627571105957,False,,
new,mnistm,SIG_0.005_delta=36_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.005,36.0,test_delta,36.0,2,2333,36.0,,6.0,,,,,0.5494899917674988,0.41211895176073754,0.704076,0.9113623673925182,1.062713861465454,False,,
baseline,mnistm,SIG_0.005_delta=44_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.005,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.943625,0.5837266302599255,0.001815,0.0018146286990508096,2.2399814128875732,True,,
new,mnistm,SIG_0.005_delta=44_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.005,44.0,test_delta,44.0,2,2333,44.0,,6.0,,,,,0.804499579253366,0.47344174643674664,0.889587,0.9123394751535455,1.546278715133667,False,,
baseline,mnistm,SIG_0.005_delta=56_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.005,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.91659375,0.581736828732369,0.000838,0.0036292573981016193,2.314166307449341,False,,
new,mnistm,SIG_0.005_delta=56_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.005,56.0,test_delta,56.0,2,2333,56.0,,6.0,,,,,0.7536071650234075,0.5224672022296413,0.930765,0.9839475153545505,1.339648723602295,False,,
baseline,mnistm,SIG_0.010_delta=4_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.01,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.7698020833333333,0.6374135738476504,0.001117,0.0020938023450586263,3.497204542160034,True,,
new,mnistm,SIG_0.010_delta=4_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.01,4.0,test_delta,4.0,2,2333,4.0,,6.0,,,,,0.9378421052631579,0.5769576270812751,0.002652,0.00265214963707426,3.7475104331970215,False,,
baseline,mnistm,SIG_0.010_delta=12_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.01,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.9041507352941176,0.5874809285712863,0.001396,0.002372975991066443,2.896777391433716,False,,
new,mnistm,SIG_0.010_delta=12_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.01,12.0,test_delta,12.0,2,2333,12.0,,6.0,,,,,0.9354554924242424,0.5650607167012827,0.001256,0.0046063651591289785,2.884249210357666,False,,
baseline,mnistm,SIG_0.010_delta=20_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.01,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.8984375,0.5349883271781148,0.001396,0.0018146286990508096,1.491872787475586,False,,
new,mnistm,SIG_0.010_delta=20_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.01,20.0,test_delta,20.0,2,2333,20.0,,6.0,,,,,0.6442258218060305,0.3898871227704408,0.989531,0.8981016192071468,2.2855143547058105,True,,
baseline,mnistm,SIG_0.010_delta=28_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.01,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.94559375,0.5893556587390164,0.001815,0.002512562814070352,1.540166974067688,False,,
new,mnistm,SIG_0.010_delta=28_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.01,28.0,test_delta,28.0,2,2333,28.0,,6.0,,,,,0.4044162120832737,0.26285318739903796,0.944863,0.975572305974316,2.3777811527252197,False,,
baseline,mnistm,SIG_0.010_delta=36_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.01,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.93653125,0.5783770960786769,0.001675,0.0037688442211055275,1.4063831567764282,False,,
new,mnistm,SIG_0.010_delta=36_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.01,36.0,test_delta,36.0,2,2333,36.0,,6.0,,,,,0.5021803351282415,0.3134239238155112,0.933975,0.9850642099385818,1.2375538349151611,False,,
baseline,mnistm,SIG_0.010_delta=44_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.01,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.8868482142857143,0.5740763022352837,0.002094,0.001954215522054718,1.8429070711135864,False,,
new,mnistm,SIG_0.010_delta=44_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.01,44.0,test_delta,44.0,2,2333,44.0,,6.0,,,,,0.5485187615264577,0.32375668438272753,0.997487,0.9839475153545505,3.81890606880188,True,,
baseline,mnistm,SIG_0.010_delta=56_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.01,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.8984016203703704,0.6098406180010615,0.001815,0.01507537688442211,1.9729416370391846,False,,
new,mnistm,SIG_0.010_delta=56_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.01,56.0,test_delta,56.0,2,2333,56.0,,6.0,,,,,0.6324150285324184,0.35524996559101396,0.992183,0.9967895030709101,1.6155608892440796,False,,
baseline,mnistm,SIG_0.050_delta=4_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.05,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.92846875,0.5703006005210984,0.001256,0.002233389168062535,1.7666890621185303,False,,
new,mnistm,SIG_0.050_delta=4_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.05,4.0,test_delta,4.0,2,2333,4.0,,6.0,,,,,0.7233777263519879,0.47950132081736685,0.923088,0.740787269681742,1.7647795677185059,False,,
baseline,mnistm,SIG_0.050_delta=12_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.05,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.8934791666666666,0.5613874653185749,0.001256,0.0020938023450586263,2.4607110023498535,True,,
new,mnistm,SIG_0.050_delta=12_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.05,12.0,test_delta,12.0,2,2333,12.0,,6.0,,,,,0.5433141623766624,0.3310968732090863,0.982272,0.9761306532663316,2.1554603576660156,True,,
baseline,mnistm,SIG_0.050_delta=20_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.05,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.9225798611111111,0.5895570840142328,0.002652,0.002512562814070352,1.5293731689453125,False,,
new,mnistm,SIG_0.050_delta=20_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.05,20.0,test_delta,20.0,2,2333,20.0,,6.0,,,,,0.42607673089082476,0.27037360754313444,0.997767,0.9934394193188163,1.621609091758728,False,,
baseline,mnistm,SIG_0.050_delta=28_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.05,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.8768600543478261,0.5836956083119784,0.002233,0.01605248464544947,3.364607810974121,False,,
new,mnistm,SIG_0.050_delta=28_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.05,28.0,test_delta,28.0,2,2333,28.0,,6.0,,,,,0.4308572836370007,0.29546083601460094,0.999162,0.9959519821328866,3.114117383956909,True,,
baseline,mnistm,SIG_0.050_delta=36_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.05,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.8928674242424243,0.5907292459383369,0.002931,0.018425460636515914,2.2277748584747314,True,,
new,mnistm,SIG_0.050_delta=36_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.05,36.0,test_delta,36.0,2,2333,36.0,,6.0,,,,,0.48769132706556684,0.2983153271519118,0.99679,0.998464544946957,1.8745226860046387,False,,
baseline,mnistm,SIG_0.050_delta=44_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.05,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.8863049203049203,0.553277898733803,0.011446,0.20142378559463986,1.4693526029586792,False,,
new,mnistm,SIG_0.050_delta=44_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.05,44.0,test_delta,44.0,2,2333,44.0,,6.0,,,,,0.5808683693602459,0.3672718201462486,0.999721,0.9993020658849805,1.9846820831298828,False,,
baseline,mnistm,SIG_0.050_delta=56_f=6_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,unknown,True,mobilenet,0.05,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.8184970930232558,0.5816908294645375,0.032663,0.39000558347292014,1.135252594947815,False,,
new,mnistm,SIG_0.050_delta=56_f=6_mode=all2one_poison_seed=2333_arch=mobilenetv2_mnistm,SIG,sig,all-to-one,False,mobilenet,0.05,56.0,test_delta,56.0,2,2333,56.0,,6.0,,,,,0.452211189445763,0.27296796498755327,1.0,0.9998604131769961,4.980965614318848,False,,
baseline,mnistm,SIG_0.005_delta=4_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.005,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.85546875,0.5744463177206871,0.000698,0.0011166945840312675,2.124480724334717,True,,
new,mnistm,SIG_0.005_delta=4_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.005,4.0,test_delta,4.0,2,2333,4.0,,6.0,,,,,0.8604186320754716,0.5692832570904585,0.011167,0.014796203238414294,1.7386589050292969,False,,
baseline,mnistm,SIG_0.005_delta=12_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.005,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.8359062500000001,0.5898045240601255,0.000838,0.000977107761027359,1.8494619131088257,False,,
new,mnistm,SIG_0.005_delta=12_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.005,12.0,test_delta,12.0,2,2333,12.0,,6.0,,,,,0.606820569377466,0.35248266697544883,0.72292,0.6367950865438302,1.4094868898391724,False,,
baseline,mnistm,SIG_0.005_delta=20_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.005,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.8360937500000001,0.5684632584058544,0.001117,0.0008375209380234506,1.111086368560791,False,,
new,mnistm,SIG_0.005_delta=20_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.005,20.0,test_delta,20.0,2,2333,20.0,,6.0,,,,,0.5308069269374417,0.32191277858982315,0.666387,0.8969849246231156,2.013350248336792,False,,
baseline,mnistm,SIG_0.005_delta=28_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.005,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.883625,0.5782332961633351,0.001396,0.000977107761027359,2.1476621627807617,False,,
new,mnistm,SIG_0.005_delta=28_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.005,28.0,test_delta,28.0,2,2333,28.0,,6.0,,,,,0.41036923140770254,0.2877936215118284,0.879118,0.9459798994974874,2.4773812294006348,False,,
baseline,mnistm,SIG_0.005_delta=36_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.005,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.8183854166666666,0.5629230786718585,0.001815,0.0016750418760469012,1.9787739515304565,False,,
new,mnistm,SIG_0.005_delta=36_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.005,36.0,test_delta,36.0,2,2333,36.0,,6.0,,,,,0.405185701438849,0.26795792695383036,0.916248,0.9701284198771636,1.9250364303588867,False,,
baseline,mnistm,SIG_0.005_delta=44_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.005,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.7405937499999999,0.5797909850352705,0.000698,0.0011166945840312675,1.5524187088012695,False,,
new,mnistm,SIG_0.005_delta=44_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.005,44.0,test_delta,44.0,2,2333,44.0,,6.0,,,,,0.43168846502775016,0.2925263850878639,0.906058,0.9808766052484645,3.5847713947296143,True,,
baseline,mnistm,SIG_0.005_delta=56_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.005,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.8446699695121951,0.5917152292314249,0.001117,0.011446119486320492,1.8737465143203735,False,,
new,mnistm,SIG_0.005_delta=56_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.005,56.0,test_delta,56.0,2,2333,56.0,,6.0,,,,,0.4376326890920734,0.31938753823856914,0.96636,0.9808766052484645,3.608020067214966,False,,
baseline,mnistm,SIG_0.010_delta=4_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.01,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.8751875,0.583967939873011,0.000698,0.0008375209380234506,1.3548338413238525,False,,
new,mnistm,SIG_0.010_delta=4_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.01,4.0,test_delta,4.0,2,2333,4.0,,6.0,,,,,0.8217104292738275,0.5254543717429795,0.497069,0.2768006700167504,1.5803520679473877,False,,
baseline,mnistm,SIG_0.010_delta=12_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.01,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.831875,0.5569234091555977,0.000838,0.0006979341150195422,1.408960223197937,False,,
new,mnistm,SIG_0.010_delta=12_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.01,12.0,test_delta,12.0,2,2333,12.0,,6.0,,,,,0.35034530200687186,0.30669946028463657,0.906896,0.8937744276940257,2.0179080963134766,False,,
baseline,mnistm,SIG_0.010_delta=20_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.01,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.8409375,0.5982655210291015,0.001117,0.001256281407035176,1.2898508310317993,False,,
new,mnistm,SIG_0.010_delta=20_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.01,20.0,test_delta,20.0,2,2333,20.0,,6.0,,,,,0.4071776844971865,0.23151556817726693,0.876884,0.9674762702400893,1.5315725803375244,False,,
baseline,mnistm,SIG_0.010_delta=28_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.01,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.80859375,0.5665107162944452,0.000558,0.0013958682300390843,2.2799606323242188,False,,
new,mnistm,SIG_0.010_delta=28_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.01,28.0,test_delta,28.0,2,2333,28.0,,6.0,,,,,0.4034787805354354,0.23927400153332623,0.945422,0.9828308207705193,2.8328094482421875,False,,
baseline,mnistm,SIG_0.010_delta=36_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.01,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.8592316176470588,0.5788578897735637,0.001117,0.002372975991066443,2.860703468322754,True,,
new,mnistm,SIG_0.010_delta=36_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.01,36.0,test_delta,36.0,2,2333,36.0,,6.0,,,,,0.46686878355467654,0.26695286410152386,0.83445,0.9879955332216639,2.066718816757202,False,,
baseline,mnistm,SIG_0.010_delta=44_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.01,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.8836875,0.5920615638914335,0.001396,0.00809603573422669,1.433679223060608,False,,
new,mnistm,SIG_0.010_delta=44_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.01,44.0,test_delta,44.0,2,2333,44.0,,6.0,,,,,0.4139185040407589,0.26045736471123493,0.988833,0.9931602456728085,1.615834355354309,False,,
baseline,mnistm,SIG_0.010_delta=56_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.01,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.8134194078947368,0.6002412871643504,0.001815,0.04243439419318816,2.6132264137268066,False,,
new,mnistm,SIG_0.010_delta=56_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.01,56.0,test_delta,56.0,2,2333,56.0,,6.0,,,,,0.42100436413348286,0.26433629331686403,0.992602,0.9955332216638749,2.5926718711853027,False,,
baseline,mnistm,SIG_0.050_delta=4_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.05,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.8074419642857142,0.5586957031261639,0.001117,0.000977107761027359,2.4113821983337402,True,,
new,mnistm,SIG_0.050_delta=4_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,all-to-one,False,resnet18,0.05,4.0,test_delta,4.0,2,2333,4.0,,6.0,,,,,0.5171271491444553,0.4525112381073342,0.995812,0.8484087102177554,1.1697076559066772,False,,
baseline,mnistm,SIG_0.050_delta=12_f=6_poison_seed=2333_arch=ResNet18_mnistm,SIG,sig,unknown,True,resnet18,0.05,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.6671546052631578,0.6042812612256487,0.001675,0.00265214963707426,2.6238675117492676,False,,
