dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
mnistm,mobilenet,94,1,basic,basic,0.01,0.5,0.5,test_alpha,0.5,0.2850749465972118,0.19808630219098522,0.995673,0.9311836962590732,,5.304696559906006,true,0.30596725302194494,0.3755581685469262
mnistm,mobilenet,95,1,basic,basic,0.01,0.6,0.6,test_alpha,0.6,0.3282354773702115,0.21553794609406374,0.999023,0.9437465103294249,,4.209000587463379,true,0.3375543367147476,0.42771236173566585
mnistm,mobilenet,96,1,basic,basic,0.01,0.7,0.7,test_alpha,0.7,0.281570690157251,0.18360469798474843,1.0,0.9586823003908431,,4.944013595581055,true,0.3001840485331637,0.37855684227116576
mnistm,mobilenet,97,1,basic,basic,0.01,0.8,0.8,test_alpha,0.8,0.2954325558629114,0.20288841618861575,1.0,0.9715242881072027,,5.060084342956543,true,0.3137438663461365,0.387779178085573
mnistm,mobilenet,98,1,basic,basic,0.01,0.9,0.9,test_alpha,0.9,0.30682934630056136,0.19751359919684175,1.0,0.9697096594081519,,14.036422729492188,true,0.16504733065355082,0.2524999283365265
mnistm,mobilenet,99,1,basic,basic,0.01,1.0,1.0,test_alpha,1.0,0.30762299828424355,0.19968610133447973,0.999581,0.9762702400893356,,4.613325595855713,true,0.3183687400520618,0.40471825761187286
mnistm,mobilenet,100,1,basic,basic,0.05,0.2,0.2,test_alpha,0.2,0.34067837914294063,0.20914838354946053,1.0,0.9563093243997767,,4.566430568695068,true,0.3266929364858192,0.4319169329606033
mnistm,mobilenet,101,1,basic,basic,0.05,0.3,0.3,test_alpha,0.3,0.26797449661439776,0.1768000400510552,1.0,0.9792015633724176,,6.696604251861572,true,0.26654750402947547,0.3394870692801495
mnistm,mobilenet,102,1,basic,basic,0.05,0.4,0.4,test_alpha,0.4,0.24891366029641193,0.1619239282445758,1.0,0.9842266890005583,,4.942516803741455,true,0.2828635106852969,0.35245529632676575
mnistm,mobilenet,103,1,basic,basic,0.05,0.5,0.5,test_alpha,0.5,0.24400027420039616,0.16190902499796578,1.0,0.986320491345617,,3.9337880611419678,true,0.29907836979979385,0.36475136916173817
mnistm,mobilenet,104,1,basic,basic,0.05,0.6,0.6,test_alpha,0.6,0.23424879077813876,0.13972949602561124,1.0,0.9884142936906756,,12.090348243713379,true,0.15012531834633033,0.22574075414835235
mnistm,mobilenet,105,1,basic,basic,0.05,0.7,0.7,test_alpha,0.7,0.209994165961647,0.14579178705362406,1.0,0.9899497487437185,,5.272832870483398,true,0.2646442119442448,0.31600611507066323
mnistm,mobilenet,106,1,basic,basic,0.05,0.8,0.8,test_alpha,0.8,0.23861999718151072,0.16648721906597208,1.0,0.9905080960357342,,3.2022342681884766,true,0.31450896854039295,0.37221519103282386
mnistm,mobilenet,107,1,basic,basic,0.05,0.9,0.9,test_alpha,0.9,0.23810538456120578,0.15751227336499152,1.0,0.990926856504746,,6.144455432891846,true,0.25999935974386224,0.3244738487008337
mnistm,mobilenet,108,1,basic,basic,0.05,1.0,1.0,test_alpha,1.0,0.2445609377200394,0.16478895505097246,1.0,0.9912060301507538,,6.7076029777526855,true,0.2567617064777808,0.32057929261303436
mnistm,mobilenet,109,1,belt,belt,0.01,0.2,0.1,test_mask_rate,0.2,0.8860369318181818,0.5736933664256028,0.121161,0.17197096594081518,0.5,1.8455009460449219,false,0.4589546931404822,0.7088295454545455
mnistm,mobilenet,110,1,belt,belt,0.01,0.2,0.15,test_mask_rate,0.2,0.9106322829244674,0.5262790739856326,0.075516,0.4320212171970966,0.5,2.191516160964966,true,0.6186012358392283,0.9260838029902962
mnistm,mobilenet,111,1,belt,belt,0.01,0.2,0.2,test_mask_rate,0.2,0.9289807696205611,0.6127220511260913,0.823283,0.8608319374651033,0.5,4.2359771728515625,true,0.654867665461872,0.9078746402574478
mnistm,mobilenet,112,1,belt,belt,0.01,0.2,0.25,test_mask_rate,0.2,0.9500670890872347,0.5989186621177487,0.780988,0.8288665549972083,0.5,14.47383975982666,true,0.47913492969419896,0.7600536712697878
mnistm,mobilenet,113,1,belt,belt,0.01,0.2,0.3,test_mask_rate,0.2,0.9552664692435577,0.5660861746384063,0.894612,0.8397543271915131,0.5,4.473357200622559,true,0.6137403818018212,0.9250846174859424
mnistm,mobilenet,114,1,belt,belt,0.01,0.2,0.35,test_mask_rate,0.2,0.7675755108861726,0.6211571388347221,0.994975,0.9135957565605807,0.5,5.547180652618408,true,0.6405232340003608,0.7576579316415213
mnistm,mobilenet,115,1,belt,belt,0.02,0.2,0.1,test_mask_rate,0.2,0.7585777564530485,0.47916669165772974,0.644333,0.6274427694025684,0.5,5.63513708114624,true,0.5255159767861978,0.7490448286224528
mnistm,mobilenet,116,1,belt,belt,0.02,0.2,0.15,test_mask_rate,0.2,0.846373956126772,0.4900145392940425,0.994975,0.8566443327749861,0.5,7.863128662109375,true,0.4983539625419072,0.7834414960080909
